STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6/25/2019,12.75,,0,0,0,68,83,51,180,180,,29.1,38,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6/26/2019,10.07,,0,0,0,71,90,56,190,180,,21.9,31.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6/27/2019,10.74,,0,0,0,75,94,53,210,210,,23,30,,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6/28/2019,11.18,,0,0,0,78,96,60,260,270,,40.9,52.1,,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6/29/2019,9.84,,0,0,0,82,96,66,140,140,,25.9,38,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6/30/2019,9.62,,0.1,0,0,77,94,62,220,210,,33.1,44.1,1,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/1/2019,8.72,,0,0,0,70,85,62,20,20,,23,29.1,1,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/2/2019,8.72,,0,0,0,70,86,57,180,210,,21.9,34,,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/3/2019,8.95,,0,0,0,73,92,54,170,170,,18.1,23.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/4/2019,11.41,,0.2,0,0,73,86,61,30,30,,25.1,35.1,1,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/5/2019,10.07,,0.1,0,0,67,81,59,110,120,,28,36.9,1,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/6/2019,9.17,,0,0,0,69,85,57,180,170,,21,27.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/7/2019,8.72,,0.58,0,0,71,90,57,180,210,,23.9,33.1,1,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/8/2019,8.28,,0,0,0,71,85,58,300,280,,28,40.9,,,,,,,,1,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/9/2019,7.83,,0,0,0,71,91,54,330,20,,17,25.1,,,,,,,,1,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/10/2019,10.29,,0,0,0,71,86,52,110,80,,16.1,25.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/11/2019,9.62,,0,0,0,78,96,63,300,310,,21.9,32,,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/12/2019,12.75,,0.07,0,0,82,94,61,120,130,,25.9,42.9,,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/13/2019,10.51,,0.06,0,0,75,97,57,150,140,,30,40,,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/14/2019,10.51,,0,0,0,77,92,64,150,150,,23.9,32,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/15/2019,11.41,,0,0,0,77,92,62,40,30,,31.1,40,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/16/2019,9.4,,0,0,0,74,96,60,330,330,,31.1,42.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/17/2019,12.08,,0,0,0,83,97,72,190,200,,25.9,35.1,,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/18/2019,9.84,,0,0,0,82,99,63,310,340,,18.1,25.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/19/2019,8.72,,0,0,0,85,101,61,80,210,,16.1,23.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/20/2019,12.97,,0.01,0,0,81,87,62,250,250,,29.1,38,,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/21/2019,8.05,,0,0,0,70,88,58,40,30,,25.1,33.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/22/2019,8.05,,1.1,0,0,72,87,57,280,290,,55,80.1,1,1,1,,1,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/23/2019,8.28,,0,0,0,71,90,61,190,190,,21.9,31.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/24/2019,8.5,,0,0,0,79,95,64,290,290,,38,51,,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/25/2019,10.29,,0,0,0,76,90,64,250,260,,25.1,33.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/26/2019,9.17,,0,0,0,76,94,62,180,180,,25.1,33.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/27/2019,6.71,,0,0,0,78,89,65,190,190,,21.9,30,,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/28/2019,9.62,,0,0,0,76,90,60,340,340,,21,30,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/29/2019,11.41,,0,0,0,75,94,57,190,170,,28,38.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/30/2019,11.41,,0.01,0,0,78,96,64,270,280,,21.9,38.9,,,1,,,,,1,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7/31/2019,10.51,,0.29,0,0,78,92,64,40,230,,21.9,35.1,1,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/1/2019,8.05,,0.07,0,0,74,89,61,290,90,,21.9,32,,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/2/2019,8.28,,0,0,0,72,89,61,40,30,,18.1,27.1,1,1,,,,,,1,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/3/2019,7.61,,0,0,0,77,94,62,170,170,,18.1,23,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/4/2019,9.17,,0,0,0,80,95,68,250,250,,23,32,,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/5/2019,8.28,,0,0,0,77,89,63,30,20,,33.1,42.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/6/2019,9.17,,0,0,0,77,97,61,170,170,,23,31.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/7/2019,8.95,,0.05,0,0,79,92,64,340,360,,29.1,38.9,,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/8/2019,7.83,,0.46,0,0,71,84,63,140,140,,30,38,1,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/9/2019,9.62,,0,0,0,73,92,63,170,160,,29.1,38,1,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/10/2019,8.95,,0,0,0,75,84,61,330,330,,23,28,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/11/2019,7.38,,0,0,0,73,86,64,310,300,,23.9,32,,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/12/2019,7.83,,0,0,0,74,89,56,150,140,,16.1,21.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/13/2019,10.51,,0,0,0,75,88,60,80,60,,25.9,33.1,,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/14/2019,10.51,,0,0,0,72,93,55,170,170,,33.1,45,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/15/2019,10.51,,0,0,0,77,95,61,90,100,,29.1,38,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/16/2019,8.5,,0,0,0,73,90,57,360,360,,29.1,36,1,1,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/17/2019,11.18,,0,0,0,77,93,63,350,360,,31.1,42.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/18/2019,8.28,,0,0,0,71,95,55,170,160,,18.1,25.1,1,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/19/2019,8.05,,0,0,0,80,99,61,220,50,,14.1,19.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/20/2019,9.62,,0,0,0,81,98,64,20,20,,40,55.9,,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/21/2019,9.4,,0,0,0,73,83,59,170,180,,25.9,35.1,,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/22/2019,11.18,,0,0,0,73,93,57,90,90,,33.1,40.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/23/2019,12.75,,0,0,0,76,92,65,130,130,,30,38,,,,,,,,1,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/24/2019,9.17,,0,0,0,70,88,55,210,200,,19.9,27.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/25/2019,12.3,,0,0,0,78,97,63,300,280,,25.1,33.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/26/2019,8.72,,0,0,0,74,80,57,20,10,,29.1,38,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/27/2019,9.17,,0,0,0,66,78,56,60,60,,16.1,23.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/28/2019,8.72,,0,0,0,69,92,51,210,210,,18.1,23,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/29/2019,12.53,,0,0,0,78,94,62,50,20,,23,30,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/30/2019,7.16,,0,0,0,70,88,56,140,150,,25.9,33.1,,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8/31/2019,9.62,,0,0,0,74,91,61,70,100,,19.9,25.1,1,,,,,,,1,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/1/2019,7.16,,0,0,0,78,98,64,180,170,,17,23.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/2/2019,8.5,,0,0,0,83,100,66,10,360,,16.1,23,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/3/2019,10.51,,0,0,0,76,83,62,40,20,,21,27.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/4/2019,10.74,,0,0,0,74,92,61,200,200,,32,40.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/5/2019,11.63,,0,0,0,80,98,66,290,290,,28,36,,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/6/2019,10.74,,0.14,0,0,75,84,64,150,140,,29.1,38.9,,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/7/2019,8.5,,0,0,0,71,89,60,310,330,,21,27.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/8/2019,9.84,,0.26,0,0,67,79,51,260,240,,42.9,57.9,1,,1,,,,,1,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/9/2019,7.61,,0,0,0,64,83,54,80,80,,14.1,19,1,1,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/10/2019,9.62,,0,0,0,69,89,58,320,310,,29.1,36.9,,,,,,,,1,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/11/2019,9.17,,0,0,0,69,82,52,350,340,,35.1,42.1,,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/12/2019,10.07,,0,0,0,62,76,48,260,260,,19.9,25.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/13/2019,6.71,,0,0,0,61,81,45,170,200,,14.1,17,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/14/2019,8.5,,0,0,0,69,89,53,170,80,,16.1,19.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/15/2019,10.96,,0,0,0,72,90,56,140,140,,25.1,33.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/16/2019,9.84,,0,0,0,74,89,61,170,170,,23.9,31.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/17/2019,9.62,,0,0,0,73,88,57,210,260,,18.1,25.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/18/2019,13.42,,0,0,0,67,84,46,100,110,,25.9,35.1,,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/19/2019,12.3,,0,0,0,68,87,53,170,160,,35.1,46.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/20/2019,16.55,,0,0,0,74,88,56,200,220,,29.1,40,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/21/2019,15.66,,0.01,0,0,66,80,46,30,30,,35.1,45,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/22/2019,7.61,,0,0,0,57,75,40,100,110,,16.1,21.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/23/2019,7.61,,0,0,0,63,82,48,70,70,,14.1,19.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/24/2019,6.49,,0,0,0,68,85,54,300,330,,13,17,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/25/2019,6.71,,0,0,0,65,80,49,80,100,,15,23.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/26/2019,6.93,,0,0,0,63,89,43,300,290,,21.9,28,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/27/2019,12.53,,0,0,0,66,79,46,40,360,,28,36,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/28/2019,16.11,,0,0,0,58,80,41,180,180,,36,47,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/29/2019,17.9,,0,0,0,68,89,46,210,230,,38,49,1,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9/30/2019,11.41,,0,0,0,65,76,50,30,30,,25.1,32,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/1/2019,10.96,,0.05,0,0,52,53,42,20,80,,17,19.9,1,1,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/2/2019,8.5,,0.04,0,0,47,65,40,130,50,,17,21,1,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/3/2019,11.18,,0,0,0,53,70,44,120,160,,21,29.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/4/2019,8.72,,0,0,0,55,81,40,50,60,,23,29.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/5/2019,11.86,,0,0,0,55,67,37,120,120,,23.9,30,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/6/2019,8.72,,0,0,0,52,62,40,220,280,,16.1,21,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/7/2019,8.5,,0,0,0,53,78,39,220,210,,18.1,23,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/8/2019,8.95,,0,0,0,62,80,46,200,210,,16.1,19.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/9/2019,15.21,,0.01,0,0,63,83,28,40,30,,46.1,57,1,,,,,1,1,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/10/2019,11.86,,0.19,1,0,28,29,13,20,10,,25.9,36,1,1,,,,1,,1,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/11/2019,9.17,,0,0,0,26,50,9,220,220,,16.1,21,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/12/2019,7.16,,0,0,0,43,67,27,210,200,,17,21.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/13/2019,8.28,,0,0,0,52,73,35,170,180,,18.1,21.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/14/2019,7.83,,0,0,0,56,75,39,220,280,,16.1,19.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/15/2019,7.61,,0,0,0,50,59,32,40,40,,25.1,30,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/16/2019,8.5,,0,0,0,52,80,37,210,210,,19.9,27.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/17/2019,11.18,,0,0,0,64,81,51,220,210,,18.1,23,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/18/2019,10.51,,0,0,0,57,63,30,30,50,,23,29.1,,,1,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/19/2019,7.38,,0,0,0,45,63,27,200,190,,15,19,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/20/2019,19.91,,0,0,0,47,53,33,260,270,,38,49,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/21/2019,7.16,,0,0,0,42,53,28,10,10,,19.9,31.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/22/2019,12.75,,0,0,0,44,64,23,290,300,,29.1,38,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/23/2019,12.3,,0.01,0,0,47,53,31,350,350,,36,46.1,1,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/24/2019,6.93,,0,0,0,35,42,25,220,210,,14.1,18.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/25/2019,10.74,,0,0,0,41,64,28,210,210,,18.1,25.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/26/2019,13.42,,0,0,0,55,76,29,30,20,,33.1,45,1,,,,,1,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/27/2019,11.86,,0.13,1.8,0,30,29,17,20,20,,21.9,28,1,,,,,1,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/28/2019,5.37,,0.22,2,3.9,18,21,10,130,150,,12.1,13,1,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/29/2019,12.3,,0.22,6.6,5.9,15,18,7,360,10,,25.1,30,1,1,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/30/2019,8.95,,0.04,1.1,5.1,9,19,3,210,210,,17,19,1,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10/31/2019,5.82,,0,0,3.9,20,42,7,200,190,,16.1,19,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/1/2019,8.95,,0,0,3.1,28,34,16,30,30,,21,23.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/2/2019,6.71,,0,0,1.2,27,44,16,170,170,,16.1,17,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/3/2019,9.62,,0,0,0,37,53,23,130,120,,23,28,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/4/2019,7.61,,0,0,0,40,50,29,20,80,,16.1,21.9,,,,,,,,1,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/5/2019,6.93,,0,0,0,40,58,29,240,230,,14.1,18.1,1,,,,,,,1,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/6/2019,11.41,,0,0,0,40,60,26,40,50,,28,32,1,1,,,,1,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/7/2019,4.7,,0,0,0,33,49,23,60,100,,13,17,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/8/2019,7.61,,0,0,0,43,70,25,200,210,,17,21,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/9/2019,11.63,,0,0,0,56,77,39,210,210,,18.1,23.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/10/2019,11.63,,0.01,0,0,49,66,23,30,20,,36.9,47,1,1,,,,1,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/11/2019,7.38,,0.03,1.2,1.2,24,24,10,30,30,,23,32,1,,,,,1,,1,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/12/2019,8.95,,0,0,0,33,64,16,220,210,,18.1,23,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/13/2019,9.84,,0,0,0,47,55,29,70,80,,19.9,25.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/14/2019,8.5,,0,0,0,38,55,29,220,220,,16.1,19,1,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/15/2019,7.16,,0,0,0,45,67,33,160,210,,14.1,19,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/16/2019,9.84,,0,0,0,50,64,34,20,10,,36.9,48.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/17/2019,8.05,,0,0,0,40,59,23,160,170,,19.9,23,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/18/2019,10.74,,0,0,0,54,67,37,290,290,,25.1,34,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/19/2019,9.17,,0,0,0,47,65,35,180,130,,15,21,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/20/2019,11.18,,0.14,0.5,0,46,51,29,10,350,,21.9,25.9,1,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/21/2019,8.28,,0.04,0,0,28,29,25,10,350,,15,18.1,1,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/22/2019,7.61,,0.13,2,1.2,29,32,25,230,130,,13,17,1,1,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/23/2019,11.41,,0,0,2,34,56,27,210,200,,18.1,23,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/24/2019,15.21,,0,0,0,44,64,30,280,270,,32,42.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/25/2019,11.63,,0.12,1,0,42,49,25,290,290,,23.9,30,1,1,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/26/2019,14.76,,0.8,8.5,7.1,25,25,1,50,50,,30,40,1,1,,,,,,,1,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/27/2019,8.28,,0,0,7.9,11,21,-2,170,170,,17,18.1,1,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/28/2019,6.04,,0,0,7.1,16,23,10,160,260,,12.1,13,1,1,,,,,,1,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/29/2019,7.16,,0.04,0.5,5.9,19,26,7,260,260,,18.1,25.1,1,1,,,,1,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11/30/2019,10.51,,0,0,5.9,26,34,8,240,250,,23.9,31.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12/1/2019,9.17,,0,0,3.9,18,29,8,160,160,,19.9,21,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12/2/2019,7.61,,0,0,3.9,28,46,18,160,160,,19.9,21.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12/3/2019,8.95,,0,0,2,40,51,27,260,270,,21,27.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12/4/2019,7.61,,0,0,0,39,48,31,210,200,,15,18.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12/5/2019,8.28,,0.12,0,0,36,41,30,360,10,,16.1,21.9,1,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12/6/2019,7.61,,0,0,0,33,43,24,160,160,,14.1,14.1,1,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12/7/2019,7.61,,0,0,0,39,58,28,280,240,,15,23,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12/8/2019,8.72,,0,0,0,44,56,34,310,270,,21,25.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12/9/2019,8.05,,0,0,0,33,38,20,20,10,,21,27.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12/10/2019,6.49,,0,0,0,26,40,16,210,210,,17,23,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12/11/2019,9.62,,0,0,0,35,51,24,270,270,,32,42.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12/12/2019,10.96,,0,0,0,38,52,28,300,300,,25.1,33.1,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12/13/2019,12.08,,0,0,0,42,47,24,300,300,,31.1,40.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12/14/2019,8.72,,0,0,0,31,37,21,340,140,,21,25.9,1,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12/15/2019,4.25,,0,0,0,25,31,17,340,340,,12.1,14.1,1,1,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12/16/2019,8.28,,0,0,0,25,32,16,200,20,,17,21.9,1,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12/17/2019,11.63,,0,0,0,25,42,15,210,210,,19.9,25.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12/18/2019,11.18,,0,0,0,36,57,27,220,200,,19.9,25.9,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12/19/2019,6.71,,0,0,0,37,44,20,80,80,,14.1,16.1,,,,,,,,,,
